# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu,,,,,,,,,,,,,
# Wed Jun 26 22:13:17 2024,,,,,,,,,,,,,
#,,,,,,,,,,,,,
# User preference: *,,,,,,,,,,,,,
#,,,,,,,,,,,,,
# CONSTRAINT:  where (koi_sma > 0),,,,,,,,,,,,,
#,,,,,,,,,,,,,
# COLUMN kepid:          KepID,,,,,,,,,,,,,
# COLUMN koi_disposition: Exoplanet Archive Disposition,,,,,,,,,,,,,
# COLUMN koi_period:     Orbital Period [days],,,,,,,,,,,,,
# COLUMN koi_duration:   Transit Duration [hrs],,,,,,,,,,,,,
# COLUMN koi_ror:        Planet-Star Radius Ratio,,,,,,,,,,,,,
# COLUMN koi_prad:       Planetary Radius [Earth radii],,,,,,,,,,,,,
# COLUMN koi_sma:        Orbit Semi-Major Axis [au],,,,,,,,,,,,,
# COLUMN koi_incl:       Inclination [deg],,,,,,,,,,,,,
# COLUMN koi_teq:        Equilibrium Temperature [K],,,,,,,,,,,,,
# COLUMN koi_insol:      Insolation Flux [Earth flux],,,,,,,,,,,,,
# COLUMN koi_dor:        Planet-Star Distance over Star Radius,,,,,,,,,,,,,
# COLUMN koi_steff:      Stellar Effective Temperature [K],,,,,,,,,,,,,
# COLUMN koi_srad:       Stellar Radius [Solar radii],,,,,,,,,,,,,
# COLUMN koi_smass:      Stellar Mass [Solar mass],,,,,,,,,,,,,
#,,,,,,,,,,,,,
kepid,koi_disposition,koi_period,koi_duration,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_srad,koi_smass
7032174,FALSE POSITIVE,0.566799218,4.227,0.004153,0.79,0.0128,52.14,3153,23364.03,1.12,6108,1.753,0.876
7032968,FALSE POSITIVE,0.56678702,3.074,0.002516,0.27,0.0128,89.95,2356,7279.54,1.538,6045,0.999,0.863
7116236,FALSE POSITIVE,0.566793818,4.929,0.012949,1.17,0.0128,14.72,2027,3972.65,1.019,5707,0.828,0.864
7198648,FALSE POSITIVE,0.566799833,5.543,0.014788,1.27,0.0128,34.16,1900,3084.6,1.028,5488,0.789,0.877
5397905,FALSE POSITIVE,0.618060842,1.892,0.005856,0.51,0.0128,43.32,1854,2791.09,1.298,5339,0.793,0.731
7282008,FALSE POSITIVE,0.56679797,4.503,0.00764,0.65,0.0128,81.32,1799,2467.38,1.164,5230,0.777,0.873
8192861,FALSE POSITIVE,0.552141897,4.985,0.101732,10.04,0.0128,6.88,2206,5602.43,1.0984,5952,0.904,0.913
7116859,FALSE POSITIVE,0.5667638,1.73,0.007344,0.75,0.0128,86.48,2178,5335.09,2.57,5766,0.94,0.874
9541094,FALSE POSITIVE,0.536654028,2.783,0.006137,0.67,0.0128,63.84,2299,6574.04,1.406,5887,1.001,0.965
10090151,FALSE POSITIVE,0.527698548,3.2221,0.297633,29.35,0.0128,20.78,2088,4500.53,1.339,5638,0.903,1.005
7031942,FALSE POSITIVE,0.566795467,4.712,0.00578,0.67,0.0129,62.87,2254,6076.99,1.104,5642,1.056,0.886
9474483,FALSE POSITIVE,0.512583041,1.498,0.009823,1.07,0.0129,87.53,2363,7320.09,2.6895,6077,0.999,1.077
7285673,FALSE POSITIVE,0.566801045,1.7499,0.013226,1.42,0.0129,72.73,2348,7209.06,2.117,6106,0.982,0.893
11825057,FALSE POSITIVE,0.532087933,3.45028,0.685266,74.83,0.0129,82.81,2247,6002.61,2.23204,5780,1,1
12557548,CONFIRMED,0.65355361,1.63,0.318427,22.95,0.0129,50.98,1437,1004.07,1.947,4550,0.66,0.666
7584778,FALSE POSITIVE,0.622303871,1.84,0.008318,0.77,0.0129,82.34,2032,4050.15,2.54,5672,0.853,0.742
9541163,FALSE POSITIVE,0.5366497,2.887,0.009349,0.92,0.0129,88.47,2142,4982.76,1.558,5822,0.898,0.994
8162376,FALSE POSITIVE,0.706430188,1.301,0.006559,0.41,0.0129,85.92,1473,1116.9,4.05,5037,0.568,0.574
4568298,FALSE POSITIVE,0.562555067,1.7402,0.013287,1.21,0.013,76.51,2046,4128.4,2.259,5793,0.832,0.921
7115785,FALSE POSITIVE,0.56680081,3.6116,0.010174,1.02,0.013,89.84,2038,4065.92,1.363846,5506,0.914,0.904
5563937,FALSE POSITIVE,0.519437968,2.129,0.186382,20.48,0.013,17.3,2402,7822.62,1.227,6181,1.006,1.074
6610064,FALSE POSITIVE,0.584148495,1.6192,0.007715,0.87,0.013,75.84,2130,4882.9,2.387,5427,1.031,0.861
7870282,FALSE POSITIVE,0.580725004,2.071,0.009278,0.85,0.013,86.48,1939,3355.68,2.226,5471,0.841,0.874
11246161,CANDIDATE,0.5374094,1.2039,0.008863,0.96,0.013,87.17,2208,5646.82,3.445,5749,0.988,1.02
7117126,FALSE POSITIVE,0.566717263,2.6079,0.004089,0.43,0.013,66.78,2096,4581.82,1.537268,5544,0.957,0.914
5598595,FALSE POSITIVE,0.648774274,2.643,0.013565,1.08,0.013,87.76,1659,1795.83,1.989,5026,0.729,0.701
6962018,FALSE POSITIVE,0.634946497,2.40541,0.655382,52.75,0.013,82.49,1475,1123.92,3.382,4446,0.737,0.729
6207053,FALSE POSITIVE,0.604755462,1.3741,0.016228,1.29,0.013,89.35,1598,1534.24,3.4653,4842,0.726,0.815
8616873,CANDIDATE,0.576078683,1.63253,0.260658,23.23,0.0131,55.71,1982,3647.63,1.976,5693,0.816,0.911
9692345,FALSE POSITIVE,0.687895191,2.4233,0.019013,1.35,0.0131,89.54,1391,888.72,2.2898,4478,0.651,0.637
7433585,FALSE POSITIVE,0.545544979,1.954,0.009218,0.93,0.0131,71.33,2240,5913.74,1.888,6050,0.92,0.997
2558370,FALSE POSITIVE,0.546248198,2.1081,0.496587,54.23,0.0131,68.45,2227,5820.72,2.58,5780,1,1
7200485,FALSE POSITIVE,0.566796615,1.999,0.006358,0.59,0.0131,83.68,2077,4426.68,2.205,5858,0.849,0.94
8552500,FALSE POSITIVE,0.530972263,3.653,0.086135,9.32,0.0131,8.18,2373,7495,1.09,6185,0.991,1.06
7116043,FALSE POSITIVE,0.566799725,4.097,0.006244,0.77,0.0131,74.25,2289,6460.25,1.217,5576,1.132,0.928
3343866,FALSE POSITIVE,0.555973803,1.271,0.008239,1.9,0.0131,78.77,3049,20544.64,2.89,5445,2.117,0.977
12157983,FALSE POSITIVE,0.577844035,4.291,0.212412,18.93,0.0131,11.94,1980,3647.63,1.221,5693,0.816,0.911
7281699,FALSE POSITIVE,0.566786121,3.404,0.008583,0.79,0.0131,62.93,1984,3678.65,1.2977,5603,0.846,0.941
8552498,FALSE POSITIVE,0.530967162,3.3659,0.182103,23.72,0.0132,12.61,2704,12644.75,1.195,6449,1.193,1.069
5201593,FALSE POSITIVE,0.50727675,2.32,0.013588,1.7,0.0132,75.24,2449,8524.12,1.685,5970,1.143,1.195
7031898,FALSE POSITIVE,0.566792595,2.637,0.004114,0.5,0.0132,87.78,2548,10020.28,1.752,6277,1.121,0.961
11966253,FALSE POSITIVE,0.643468999,1.1108,0.009608,0.88,0.0132,86.5,2001,3772.66,4.355,5670,0.843,0.732
7031992,FALSE POSITIVE,0.56679293,3.814,0.009188,0.86,0.0132,82.06,2064,4264.42,1.3,5812,0.853,0.947
9644683,FALSE POSITIVE,0.585940879,4.6979,0.305249,26.57,0.0132,18.42,1873,2897.54,1.322,5459,0.797,0.893
7362632,FALSE POSITIVE,0.566811926,4.181,0.008837,0.91,0.0132,53.06,2293,6584.06,1.133,6165,0.942,0.965
12418816,FALSE POSITIVE,0.760935268,2.77023,0.639362,35.68,0.0132,81.14,1285,640.66,3.4246,4675,0.511,0.523
7362450,FALSE POSITIVE,0.566807422,5.148,0.006672,1.13,0.0132,12.78,2680,12227.82,1.01,5616,1.547,0.958
6153201,FALSE POSITIVE,0.530300102,2.8502,0.315234,35.73,0.0133,26.93,2410,7972.18,1.4,6184,1.038,1.1
6614629,FALSE POSITIVE,0.526615152,1.0582,0.007299,1.46,0.0133,89.59,2959,18152.32,3.87,5718,1.832,1.131
5942808,CONFIRMED,0.626281766,1.1812,0.019583,1.76,0.0133,81.02,1711,2011.27,3.547,4922,0.823,0.79
2578017,FALSE POSITIVE,0.592562969,3.0869,0.295765,25.97,0.0133,22.94,1967,3520.7,1.359,5728,0.804,0.896
8435247,FALSE POSITIVE,0.696125302,2.0054,0.386422,28.44,0.0133,55.84,1645,1739.43,2.17,5245,0.674,0.652
9402670,FALSE POSITIVE,0.536551592,4.89,0.114871,12.88,0.0133,9.47,2377,7584.36,1.117,6140,1.027,1.094
7031767,FALSE POSITIVE,0.56678012,3.257,0.004905,0.49,0.0133,68.98,2073,4352.1,1.373,5674,0.911,0.97
6628740,FALSE POSITIVE,0.532854237,3.231,0.00685,1.21,0.0133,60.98,3042,20292.47,1.275,6266,1.613,1.108
7032568,FALSE POSITIVE,0.566792936,2.846,0.004525,0.79,0.0133,72.22,3114,22251.32,1.529,6432,1.603,0.977
7032687,FALSE POSITIVE,0.5668004,3.813,0.009229,0.88,0.0133,60.78,2222,5739.87,1.214,6215,0.872,0.968
7115384,FALSE POSITIVE,0.566793614,5.723,0.007232,21.63,0.0133,20.63,7584,781981.98,1.011,3789,27.384,0.969
7281694,FALSE POSITIVE,0.566807725,2.16,0.004986,0.94,0.0133,85.73,2524,9645.51,2.081,5018,1.734,0.985
3239636,FALSE POSITIVE,0.528755447,5.714,0.223797,47.75,0.0134,10.53,3271,27241.45,1.224,6151,1.954,1.158
8227661,FALSE POSITIVE,1.85373924,1.816,0.01786,0.23,0.0134,85.29,345,3.36,6.71,2661,0.116,0.094
2302758,FALSE POSITIVE,0.542122617,1.283,0.008585,0.94,0.0134,88.11,2238,5914.13,3.2903,5875,0.998,1.088
7115661,FALSE POSITIVE,0.566800926,4.407,0.020096,2.19,0.0134,20.83,2200,5563.01,1.0383,5780,1,1
6057684,FALSE POSITIVE,0.54028956,3.619,0.197793,21.45,0.0134,12.6,2279,6356.72,1.21,5997,0.993,1.093
7117710,FALSE POSITIVE,0.56679641,2.324,0.004693,0.46,0.0134,80.18,1940,3349.38,1.889,5403,0.888,0.998
7281668,FALSE POSITIVE,0.566798545,5.224,0.005557,0.53,0.0134,71.96,2004,3787.58,1.0687,5629,0.87,0.987
7117147,FALSE POSITIVE,0.566812588,3.596,0.003804,0.71,0.0134,86.68,3089,21653.56,1.3579,6194,1.718,1.008
7886329,FALSE POSITIVE,0.567493852,1.35349,0.38733,65.47,0.0134,54.45,3024,19665.18,2.1924,6370,1.548,0.986
7031132,FALSE POSITIVE,0.566795196,2.18,0.003508,0.35,0.0134,83.59,2066,4277.24,2.036,5680,0.908,0.988
7115878,FALSE POSITIVE,0.566790294,3.641,0.00744,0.89,0.0134,72.5,2432,8244.38,1.305,6100,1.093,0.993
5388229,FALSE POSITIVE,0.61810542,6.666,0.381399,39.52,0.0134,22.92,1994,3735.52,1.3367,5371,0.949,0.83
7199935,FALSE POSITIVE,0.566795728,2.79,0.004206,0.64,0.0134,62.76,2755,13656.59,1.428,6130,1.393,1.003
7200301,FALSE POSITIVE,0.566791802,2.2,0.006819,0.66,0.0134,66.03,2040,4113.39,1.672,5691,0.887,1.003
9944201,CANDIDATE,0.721522907,1.4521,0.161792,11.04,0.0134,75.08,1475,1115.99,3.227,4893,0.625,0.614
7214090,FALSE POSITIVE,0.577910513,1.362,0.011109,1.1,0.0134,83.26,2081,4429.84,3.125,5730,0.908,0.96
8521059,FALSE POSITIVE,0.535578808,1.7973,0.236948,33.97,0.0135,18.42,2870,16161.27,1.291,6610,1.313,1.16
7211879,FALSE POSITIVE,0.594310785,0.9994,0.009817,0.91,0.0135,87.98,2068,4338.76,4.57,5931,0.845,0.933
10936786,FALSE POSITIVE,0.569961046,1.446,0.006148,1.04,0.0135,83.25,2743,13463.04,2.922,5814,1.549,1.019
7694615,FALSE POSITIVE,0.631106722,0.9942,0.006393,0.63,0.0135,87.69,1945,3367.19,4.83,5400,0.898,0.816
7335972,FALSE POSITIVE,0.579770948,1.0377,0.025773,2.4,0.0135,60.95,1953,3425.06,1.949,5561,0.854,0.968
7117355,FALSE POSITIVE,0.566798364,3.172,0.005808,0.66,0.0135,69.68,2272,6280.34,1.403,5864,1.04,1.014
4571536,FALSE POSITIVE,0.676715927,0.63,0.016128,1.29,0.0135,84.2,1735,2135.8,6.45,5334,0.733,0.712
8558011,CONFIRMED,0.638162933,1.2313,0.009427,0.91,0.0135,88.69,1874,2928.31,4.024,5244,0.888,0.808
7115200,FALSE POSITIVE,0.566801447,2.352,0.003854,0.57,0.0135,68.18,2633,11321.32,1.654,5966,1.349,1.014
8123937,FALSE POSITIVE,0.503201954,0.167,0.011873,2.99,0.0135,89.38,3550,37526.28,22.06,6157,2.306,1.302
7366036,FALSE POSITIVE,0.566801506,1.738,0.005078,0.62,0.0135,81.22,2557,10156.53,2.421,6398,1.111,1.023
11144439,FALSE POSITIVE,0.609125246,0.655,0.011036,0.96,0.0135,88.02,1896,3049.07,7,5595,0.796,0.89
7605093,CONFIRMED,0.634003002,0.9207,0.016444,1.35,0.0136,85.82,1714,2030.16,5.03,5226,0.75,0.84
5817986,FALSE POSITIVE,0.584310213,2.1801,0.240239,23.09,0.0136,26.1,2053,4190.91,1.346,5783,0.88,0.977
7690855,FALSE POSITIVE,0.786260569,4.556,0.258433,15.72,0.0136,18.52,1192,477.45,1.293,4223,0.557,0.544
5649837,FALSE POSITIVE,0.597934463,3.1225,0.246208,23.2,0.0136,17.01,2126,4834.45,1.28,6052,0.863,0.94
12021811,FALSE POSITIVE,0.739404894,1.753,0.013845,0.94,0.0136,88.67,1256,589.06,3.31,4205,0.624,0.614
6519865,FALSE POSITIVE,0.566813677,2.458,0.00732,0.77,0.0136,75.01,2269,6276.41,1.736,6106,0.966,1.043
3547315,FALSE POSITIVE,0.64234865,2.1184,0.29825,25.76,0.0136,65.02,1829,2653.37,2.29,5441,0.791,0.814
7199883,FALSE POSITIVE,0.566799125,3.072,0.005094,0.56,0.0136,81.2,2299,6590.95,1.5188,6063,1.004,1.035
8181016,FALSE POSITIVE,0.70914232,1.936,0.096073,7.27,0.0136,50.42,1685,1903.76,1.584,5350,0.693,0.663
9328864,FALSE POSITIVE,0.645850521,1.2082,0.006914,0.69,0.0136,82.58,1941,3366.81,3.69,5381,0.911,0.806
6068947,FALSE POSITIVE,0.573036404,1.3176,0.076322,9.97,0.0136,63.03,2376,7539.67,2.0604,5745,1.196,1.018
7870250,FALSE POSITIVE,0.580724809,1.82,0.007401,0.75,0.0136,83.11,2191,5418.89,2.435,5989,0.933,0.986
4446411,FALSE POSITIVE,0.62927655,0.9698,0.04355,4.64,0.0136,61.38,2102,4624.3,2.04,5628,0.976,0.85
5199978,FALSE POSITIVE,0.550509602,1.1836,0.010159,5.02,0.0136,83.46,3938,56796.99,3.38,4891,4.529,1.106
7115463,FALSE POSITIVE,0.566800287,3.487,0.008292,0.88,0.0136,58.84,2260,6188.18,1.252,6075,0.969,1.048
7200225,FALSE POSITIVE,0.566780836,4.937,0.007115,0.75,0.0136,89.73,2204,5608.62,1.1082,5949,0.962,1.05
11968490,FALSE POSITIVE,0.539445498,2.2821,0.43179,68.65,0.0136,49.93,2959,18153.51,1.886,6486,1.456,1.156
7366065,FALSE POSITIVE,0.566803738,1.8481,0.009761,1.13,0.0136,69.33,2450,8516.13,1.935,6300,1.057,1.028
5598639,FALSE POSITIVE,0.648775795,4.34648,0.490732,41.58,0.0136,57.03,1714,2038.54,1.7665,5143,0.776,0.796
5696909,FALSE POSITIVE,0.643002821,1.02608,0.325502,36.82,0.0136,57.37,2188,5409.39,2.338,5681,1.036,0.807
9692557,FALSE POSITIVE,0.571940563,0.9031,0.007523,1.88,0.0137,75.36,3320,28727.59,3.13,5827,2.286,1.047
10620329,FALSE POSITIVE,0.436282594,1.3988,0.290761,83.25,0.0137,24.48,5187,170399.16,1.394,8491,2.622,1.791
4175105,FALSE POSITIVE,0.60818508,0.909,0.843141,96.03,0.0137,26.59,2298,6637.9,2.05,5981,1.043,0.933
3445812,FALSE POSITIVE,0.605556082,1.2399,0.009338,0.86,0.0137,87.32,2120,4796.94,3.757,6123,0.846,0.941
7199724,FALSE POSITIVE,0.566795586,4.124,0.006105,0.66,0.0137,52.79,2296,6597.1,1.134,6108,0.997,1.072
6877871,FALSE POSITIVE,0.536869783,4.164,0.014163,1.81,0.0137,60.73,2645,11576.28,1.142,6495,1.168,1.19
6590362,FALSE POSITIVE,0.592618966,0.811,0.008852,0.86,0.0137,89.15,2103,4626.58,5.64,5926,0.887,0.978
8677057,CANDIDATE,0.694611128,1.115,0.008866,0.64,0.0137,87.88,1415,945.45,4.76,4612,0.662,0.726
9592831,FALSE POSITIVE,0.609668222,2.836,0.015206,1.35,0.0137,85.62,1805,2491.57,1.764,5296,0.815,0.911
11601597,FALSE POSITIVE,0.590281548,2.72,0.004709,0.68,0.0137,53.12,2643,11597.35,1.335,6124,1.315,0.991
6630943,FALSE POSITIVE,0.690405794,1.7407,0.012128,1.04,0.0138,84.65,1731,2129.33,3.013,5204,0.786,0.736
9541295,CANDIDATE,0.536650319,2.383,0.006191,1.35,0.0138,67.32,3195,24688.55,1.581,6020,2,1.22
12366084,CANDIDATE,0.589376952,1.71,0.008399,0.93,0.0138,78.32,2162,5161.1,2.426,5714,1.015,1.007
7282042,FALSE POSITIVE,0.566803216,3.325,0.004218,0.54,0.0138,72.05,2642,11526.75,1.377,6473,1.182,1.087
5980061,FALSE POSITIVE,0.630539713,1.7407,0.215782,21.07,0.0138,24.8,1936,3333.18,1.322,5458,0.894,0.884
3336283,FALSE POSITIVE,0.576441813,2.027,0.007205,0.82,0.0138,88.24,2471,8812.63,2.264,6459,1.038,1.042
7115332,FALSE POSITIVE,0.566794934,4.399,0.010029,1.15,0.0138,15.15,2457,8648.94,1.009,6395,1.049,1.094
7115597,FALSE POSITIVE,0.566791946,2.77,0.014498,1.54,0.0138,23.41,2160,5129.25,1.07,5836,0.97,1.087
7116226,FALSE POSITIVE,0.566801325,4.176,0.009594,1.07,0.0138,45.88,2383,7585.82,1.106,6273,1.021,1.077
6531801,FALSE POSITIVE,0.515875396,1.21,0.047936,7.22,0.0138,18.33,3189,24441.1,1.0019,7229,1.38,1.32
8288719,FALSE POSITIVE,0.755049082,2.09643,0.448547,30.47,0.0138,60.59,1551,1372.84,2.4952,5242,0.622,0.616
7031208,FALSE POSITIVE,0.566796331,5.194,0.013315,1.5,0.0138,12.68,2411,7979.99,1.006,6319,1.032,1.084
11017094,FALSE POSITIVE,0.708563091,6.347,0.217374,15.38,0.0139,11.64,1587,1501.41,1.221,5271,0.648,0.718
6593734,FALSE POSITIVE,0.58675746,1.508,0.194394,19.91,0.0139,22.84,2157,5080.59,1.284,5942,0.938,1.028
4774646,FALSE POSITIVE,0.559517155,0.596,0.00726,1.04,0.0139,87.26,2762,13839.66,6.86,6462,1.309,1.153
8620561,FALSE POSITIVE,0.782046543,1.9874,0.667358,43.07,0.0139,82.37,1372,836.18,4.766,4768,0.591,0.584
5649836,FALSE POSITIVE,0.597933142,3.47133,0.581098,63.46,0.0139,73.21,2161,5169.99,2.196,5780,1,1
7116519,FALSE POSITIVE,0.56676437,2.326,0.008342,0.92,0.0139,69.56,2267,6222.58,1.7,6039,1.005,1.108
6697716,FALSE POSITIVE,0.721624431,2.54242,0.520137,40.61,0.0139,73.16,1604,1560.97,2.9512,5067,0.715,0.686
5111801,FALSE POSITIVE,0.562006231,3.496,0.003668,0.58,0.0139,56.31,2978,18708.86,1.223,6609,1.455,1.144
6103049,FALSE POSITIVE,0.643171495,2.31285,0.500324,54.03,0.0139,58.03,2193,5486.36,2.292,5899,0.989,0.869
7117513,FALSE POSITIVE,0.566797474,2.708,0.009444,1.04,0.0139,67.92,2270,6276.39,1.529,6046,1.007,1.111
4764969,CANDIDATE,0.602277579,2.38,0.005841,0.78,0.0139,61.31,2699,12545.82,1.549,6510,1.228,0.992
7031742,FALSE POSITIVE,0.566785459,2.893,0.007606,0.84,0.0139,66,2280,6410.46,1.446,6063,1.012,1.117
6953281,FALSE POSITIVE,0.566799395,1.5368,0.014025,1.65,0.0139,89.17,2448,8550.93,2.916,6322,1.075,1.124
8847111,FALSE POSITIVE,0.575884418,2.0734,0.273374,31.17,0.014,18.77,2397,7790.32,1.329,6290,1.044,1.097
4568117,FALSE POSITIVE,0.562563871,1.591,0.005506,0.69,0.014,82.1,2626,11201.45,2.619,6577,1.145,1.154
7826620,CONFIRMED,0.849906734,1.141,0.010761,0.59,0.014,81.86,1139,396.64,4.52,4296,0.505,0.503
7117549,FALSE POSITIVE,0.566805268,3.721,0.005506,0.65,0.014,87.03,2492,9052.02,1.326,6403,1.086,1.127
10281221,CANDIDATE,0.582895412,1.0528,0.053285,5.87,0.014,51.38,2347,7152.6,1.619,6263,1.009,1.068
12109845,FALSE POSITIVE,0.865959015,1.9058,2.821403,144.5,0.014,69.06,1162,434.65,8.58,4561,0.469,0.492
7967517,FALSE POSITIVE,0.579516759,1.342,0.005026,0.6,0.014,76.21,2484,8953.61,2.68,6339,1.102,1.075
8398290,FALSE POSITIVE,0.510804497,2.539,0.006638,1.58,0.014,50.65,3622,40925.32,1.277,6596,2.176,1.415
8479107,FALSE POSITIVE,0.76757669,2.04757,0.500009,34.23,0.014,77.39,1530,1294.42,3.7604,5182,0.627,0.619
5119143,FALSE POSITIVE,0.530799654,3.487,0.016477,2.92,0.014,89.38,3102,21896.26,1.341,6534,1.622,1.294
8094140,FALSE POSITIVE,0.706428634,1.75182,0.592721,47.64,0.014,85.35,1416,951.77,4.855,4429,0.736,0.733
7281229,FALSE POSITIVE,0.566813319,3.752,0.206142,23.19,0.014,9.71,2313,6742.52,1.213,6108,1.03,1.132
8283875,CANDIDATE,0.800263219,0.729,0.011898,0.77,0.014,88.91,1240,561.84,8.4,4336,0.59,0.574
4480676,FALSE POSITIVE,0.711966971,2.0221,0.367816,33.34,0.0141,48.11,1855,2808.98,1.899,5486,0.83,0.741
10028535,CONFIRMED,0.663085361,1.1522,0.019059,1.6,0.0141,71.76,1681,1894.94,2.69,5172,0.767,0.878
6042031,FALSE POSITIVE,0.537110149,1.7976,0.116204,32.19,0.0141,17.88,3195,24545.75,1.162,5395,2.537,1.288
11969092,FALSE POSITIVE,0.638437699,0.3028,0.027548,2.48,0.0141,83.43,1709,2024.34,7.91,5073,0.824,0.922
9885417,CONFIRMED,0.689967868,1.1688,0.009888,0.78,0.0141,88.5,1539,1336.82,4.561,4872,0.726,0.814
2442359,FALSE POSITIVE,0.552834211,1.2887,0.06255,18.09,0.0141,31.45,3107,21895.36,1.225,5132,2.648,1.211
8030339,FALSE POSITIVE,0.65244373,1.471,0.02252,2.17,0.0141,87.81,1969,3546.43,3.488,5638,0.883,0.875
5479717,FALSE POSITIVE,0.697996932,4.3323,0.369714,28.06,0.0141,32.38,1604,1560.69,1.473,5176,0.695,0.768
2305543,FALSE POSITIVE,0.681137796,2.7287,0.484918,45.75,0.0141,66.72,2025,3995.23,2.449,5872,0.864,0.811
3341760,FALSE POSITIVE,0.523493764,0.9015,0.006805,1.82,0.0141,88.94,3565,38110.61,4.49,6122,2.455,1.357
6792124,FALSE POSITIVE,0.52880817,2.2865,0.007109,1.84,0.0141,75.72,3558,37880.12,1.751,6224,2.368,1.337
3853673,FALSE POSITIVE,0.643794198,1.5662,0.215255,19.51,0.0142,31.89,2011,3852.91,1.405,5958,0.83,0.917
3228824,FALSE POSITIVE,0.73093905,2.8437,0.018735,1.45,0.0142,89.5,1488,1159.62,2.089,4768,0.711,0.714
7038096,FALSE POSITIVE,0.566803149,1.643,0.016134,1.93,0.0142,62.98,2380,7612.11,1.81,6147,1.096,1.193
8288741,FALSE POSITIVE,0.659299289,0.6908,0.328292,30.54,0.0142,61.88,1979,3623.47,2.72,5791,0.852,0.885
5980208,CONFIRMED,0.789160884,0.9268,0.013424,0.91,0.0142,86.5,1244,564.46,6.16,4258,0.622,0.61
7613620,CANDIDATE,0.619023176,1.496,0.008093,0.79,0.0142,82.63,1885,2985.06,3.02,5395,0.891,0.995
10129482,FALSE POSITIVE,0.846291334,1.79962,0.536261,30.8,0.0142,80.82,1243,562.86,4.882,4627,0.526,0.53
4349935,FALSE POSITIVE,0.792023257,3.2604,0.01188,0.81,0.0142,83.94,1300,678.05,1.942,4447,0.625,0.611
9945280,FALSE POSITIVE,0.651731691,2.4602,0.447326,71.9,0.0142,50.43,2604,10815.86,1.97,5791,1.472,0.89
9388479,CONFIRMED,0.893040969,1.0981,0.024717,1.24,0.0143,89.92,893,151.14,6.394,3582,0.458,0.491
10468885,CONFIRMED,0.664074145,1.0925,0.013695,1.19,0.0143,82.63,1703,1998.48,4.09,5178,0.797,0.896
3751231,FALSE POSITIVE,0.570953851,0.998,0.008053,1.01,0.0143,89.24,2464,8688.17,4.44,6238,1.145,1.193
7115925,FALSE POSITIVE,0.566801617,2.75,0.004748,0.88,0.0143,68.05,3018,19598.53,1.51,6287,1.693,1.211
5992210,FALSE POSITIVE,0.641069613,1.033,0.008191,0.86,0.0143,89.27,2196,5512.38,4.81,6077,0.961,0.953
7281484,FALSE POSITIVE,0.566800593,3.909,0.003239,0.48,0.0143,80.91,2783,14091.55,1.268,6476,1.353,1.202
11076176,FALSE POSITIVE,0.699985822,3.02633,0.585308,46.27,0.0143,84.51,1653,1761.47,2.9236,5264,0.724,0.807
8526387,FALSE POSITIVE,0.772803664,1.368,0.015156,1.11,0.0143,87.37,1365,826.03,4.34,4535,0.668,0.659
5196851,FALSE POSITIVE,0.541396363,2.384,0.012517,2.04,0.0143,87.66,3204,24909.05,1.854,7118,1.489,1.322
10535858,FALSE POSITIVE,0.93370968,3.356,0.008277,0.38,0.0143,54.82,865,131.85,1.472,3615,0.42,0.445
6452742,FALSE POSITIVE,0.687772143,2.56725,0.454182,46.27,0.0143,57.79,2097,4569.67,2.1877,5885,0.933,0.821
11560397,FALSE POSITIVE,0.527673051,1.631,0.004956,1.43,0.0143,85.05,4056,63629.23,2.502,6762,2.637,1.386
7375795,FALSE POSITIVE,0.691666384,1.9603,0.005641,0.58,0.0144,76.6,2031,4014.57,2.383,5687,0.943,0.83
10585738,CONFIRMED,0.636424848,0.947,0.013529,1.31,0.0144,86.33,1846,2754.93,4.981,5343,0.885,0.988
7749002,CANDIDATE,0.609926502,1.2529,0.010654,1.12,0.0144,86.28,2141,4990.14,3.703,5936,0.965,1.075
3972391,FALSE POSITIVE,0.634131057,2.851,0.004806,0.58,0.0144,87.09,2488,9062.53,1.805,6428,1.109,0.992
10847907,FALSE POSITIVE,0.535493486,2.57,0.00696,1.42,0.0144,68.26,3181,24045.87,1.527,6328,1.864,1.374
9953736,FALSE POSITIVE,0.50818743,3.433,0.007416,1.26,0.0144,46.66,3274,27312.92,1.135,7141,1.56,1.558
11027270,FALSE POSITIVE,0.533628226,5.772,0.010118,2.41,0.0144,9.74,3885,53849.23,0.9515,7163,2.177,1.392
8397675,FALSE POSITIVE,0.553261874,0.8875,0.283769,97.36,0.0145,49.87,3689,43709.08,1.934,5679,3.142,1.325
10879208,FALSE POSITIVE,0.668483615,2.0909,0.333884,29.53,0.0145,39.03,1832,2642.17,1.634,5546,0.81,0.907
11546211,FALSE POSITIVE,1.097211085,1.6738,0.440466,16.07,0.0145,75.45,740,71.01,4.56,3497,0.334,0.339
2696205,CANDIDATE,0.702739679,1.379,0.008044,0.73,0.0145,74.58,1765,2292.96,2.79,5269,0.836,0.819
7907808,CANDIDATE,0.655939788,1.318,0.007708,1.48,0.0145,85.34,2411,7986.43,3.71,4968,1.755,0.944
12108293,FALSE POSITIVE,0.705455349,2.469,0.008025,0.64,0.0145,77.67,1693,1936.09,2.092,5383,0.736,0.824
