# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Jun 26 22:07:03 2024
#
# User preference: *
#
# COLUMN kepid:          KepID
# COLUMN koi_disposition: Exoplanet Archive Disposition
# COLUMN koi_period:     Orbital Period [days]
# COLUMN koi_duration:   Transit Duration [hrs]
# COLUMN koi_ror:        Planet-Star Radius Ratio
# COLUMN koi_prad:       Planetary Radius [Earth radii]
# COLUMN koi_sma:        Orbit Semi-Major Axis [au]
# COLUMN koi_incl:       Inclination [deg]
# COLUMN koi_teq:        Equilibrium Temperature [K]
# COLUMN koi_insol:      Insolation Flux [Earth flux]
# COLUMN koi_dor:        Planet-Star Distance over Star Radius
# COLUMN koi_steff:      Stellar Effective Temperature [K]
# COLUMN koi_srad:       Stellar Radius [Solar radii]
# COLUMN koi_smass:      Stellar Mass [Solar mass]
#
kepid,koi_disposition,koi_period,koi_duration,koi_ror,koi_prad,koi_sma,koi_incl,koi_teq,koi_insol,koi_dor,koi_steff,koi_srad,koi_smass
9284741,FALSE POSITIVE,20.729255112,7.53677,0.615142,53.87,0.1340,88.96,567.0,24.47,31.729000,5256.00,0.8020,0.7450
9286728,FALSE POSITIVE,3.044597390,7.63800,0.007496,0.62,0.0386,82.41,1076.0,317.36,2.913000,5525.00,0.7530,0.8430
9291368,FALSE POSITIVE,3.796448299,11.59170,0.693192,232.39,0.0593,86.69,2577.0,10412.56,4.311180,8117.00,3.0700,1.9220
9291368,FALSE POSITIVE,3.796543670,11.40710,0.475282,159.34,0.0593,67.59,2577.0,10412.56,2.835000,8117.00,3.0700,1.9220
9291748,FALSE POSITIVE,15.926990634,11.51420,1.323478,93.94,0.1066,86.06,566.0,24.16,19.921000,5191.00,0.6500,0.6350
9301564,CANDIDATE,23.983052300,8.77000,0.008278,1.17,0.1582,89.74,718.0,62.83,20.970000,5696.00,1.2920,0.9160
9304561,FALSE POSITIVE,1.219049953,1.47700,0.006735,2.48,0.0249,89.38,2948.0,17862.90,6.370000,5742.00,3.3740,1.3780
9328852,FALSE POSITIVE,0.645851770,1.97644,1.010664,51.10,0.0115,75.01,1234.0,543.24,4.400000,4399.00,0.4630,0.4800
10089123,CANDIDATE,134.413808000,13.90700,0.013076,1.69,0.5468,89.95,391.0,5.51,73.500000,6013.00,1.1870,1.2060
10091257,FALSE POSITIVE,1.701923710,3.02710,0.291345,40.15,0.0287,77.20,1704.0,1993.63,4.089000,5826.00,1.2620,1.0910
10093664,FALSE POSITIVE,1.206939630,6.88100,0.004374,0.97,0.0263,56.54,2847.0,15568.09,1.271000,7331.00,2.0410,1.6680
10095512,FALSE POSITIVE,3.008602107,4.34296,0.501167,56.15,0.0403,81.30,1343.0,768.47,6.268390,6033.00,1.0260,0.9610
10098534,FALSE POSITIVE,41.811450000,2.20800,0.015824,1.40,0.2117,89.95,483.0,12.88,146.900000,5593.00,0.8120,0.7230
10129482,FALSE POSITIVE,0.846291334,1.79962,0.536261,30.80,0.0142,80.82,1243.0,562.86,4.882000,4627.00,0.5260,0.5300
10155080,FALSE POSITIVE,1.930451347,3.87956,0.460769,58.77,0.0327,72.70,1623.0,1637.68,3.770000,6154.00,1.1680,1.2470
10156064,FALSE POSITIVE,2.427967843,4.78470,0.516428,108.33,0.0423,78.34,2275.0,6328.22,4.718900,7652.00,1.9210,1.7070
8555967,CANDIDATE,347.976110000,16.77000,0.016926,1.62,0.9577,89.98,253.0,0.97,160.900000,5995.00,0.8780,0.9640
11198723,FALSE POSITIVE,6.840305932,4.32742,0.626114,62.08,0.0705,85.70,945.0,188.58,14.587000,5970.00,0.9080,0.9960
11199725,FALSE POSITIVE,1.032967155,1.17000,0.010249,21.22,0.0287,89.79,5990.0,304226.71,6.840000,5283.00,18.9590,2.9480
11200773,FALSE POSITIVE,2.489550708,2.84685,0.425743,36.91,0.0341,77.42,1281.0,636.43,5.443000,6018.00,0.7940,0.8530
11228612,FALSE POSITIVE,2.980479588,3.72527,0.616794,70.52,0.0399,87.10,1370.0,833.83,9.492000,6065.00,1.0470,0.9540
11232745,FALSE POSITIVE,4.817121820,2.45699,0.500440,43.45,0.0535,84.50,922.0,170.42,12.870000,5419.00,0.7950,0.8850
11233911,FALSE POSITIVE,2.479948394,5.72190,0.396857,35.62,0.0340,80.76,1169.0,441.85,4.174400,5391.00,0.8220,0.8540
11234677,FALSE POSITIVE,1.587426950,2.66475,0.277757,37.64,0.0280,81.58,1893.0,3023.98,4.901600,6440.00,1.2410,1.1530
11235323,FALSE POSITIVE,19.668404822,21.17640,0.548107,42.91,0.1255,90.00,555.0,22.36,11.020900,5260.00,0.7170,0.6800
3765917,CANDIDATE,11.818728800,4.01700,0.014436,2.09,0.1031,89.26,919.0,168.38,21.911000,5803.00,1.3280,1.0460
3547760,CANDIDATE,5.789019360,3.10200,0.009509,0.78,0.0565,89.38,849.0,122.75,14.160000,5289.00,0.7480,0.7170
8652360,FALSE POSITIVE,0.968065631,1.77200,0.009047,0.68,0.0174,81.92,1487.0,1157.58,3.690000,5367.00,0.6870,0.7570
5476671,FALSE POSITIVE,0.824181335,2.48640,0.188743,18.20,0.0168,22.31,1912.0,3155.32,1.269000,5977.00,0.8830,0.9290
11290515,CANDIDATE,12.267083060,2.70000,,,,,,,,,,
4919550,FALSE POSITIVE,2.452618410,1.90000,0.008449,0.69,0.0324,87.66,1108.0,355.92,9.310000,5216.00,0.7510,0.7550
8216763,CANDIDATE,6.333423090,3.46000,0.113908,7.62,0.0578,65.30,625.0,36.11,2.630000,4352.00,0.6130,0.6400
6767227,CANDIDATE,5.522479000,2.66600,0.005574,0.76,0.0624,87.09,1288.0,650.66,12.020000,6532.00,1.2470,1.0560
8094120,FALSE POSITIVE,0.706423768,1.05970,0.006706,1.16,0.0162,79.02,2845.0,15425.08,3.730000,6514.00,1.5850,1.1270
3854496,CANDIDATE,9.458805400,3.66000,0.015270,1.78,0.0910,88.88,943.0,187.04,18.720000,6247.00,1.0660,1.1220
3858757,FALSE POSITIVE,25.953449400,6.00100,0.021938,2.06,0.1703,88.81,554.0,22.30,26.900000,5591.00,0.8600,0.9770
3858767,FALSE POSITIVE,3.495503350,3.79900,0.007058,0.66,0.0441,89.38,1081.0,322.80,7.080000,5582.00,0.8500,0.9370
3858884,FALSE POSITIVE,25.951937210,15.98970,0.653253,123.34,0.1778,88.50,904.0,157.59,19.526000,6569.00,1.7290,1.1100
3936061,CANDIDATE,71.008017000,5.39500,0.011971,1.11,0.3221,89.95,419.0,7.27,100.100000,5847.00,0.8490,0.8820
3938073,FALSE POSITIVE,31.024310431,7.63621,0.490678,93.29,0.1996,88.30,783.0,88.89,34.070000,6011.00,1.7410,1.1000
3972391,FALSE POSITIVE,0.634131057,2.85100,0.004806,0.58,0.0144,87.09,2488.0,9062.53,1.805000,6428.00,1.1090,0.9920
3972432,CANDIDATE,2.908051470,2.81200,0.010170,0.97,0.0394,81.51,1220.0,523.63,5.230000,5889.00,0.8690,0.9610
3973002,FALSE POSITIVE,1.992098705,4.03833,0.466485,45.85,0.0308,74.40,1435.0,1006.31,3.975000,6024.00,0.9000,0.9850
5025217,FALSE POSITIVE,1.787529210,5.31500,0.007309,5.86,0.0377,88.62,3868.0,52997.01,2.650000,6286.00,7.3420,2.2330
5025234,FALSE POSITIVE,1.775553330,14.41000,0.010126,1.26,0.0302,25.78,1786.0,2402.56,1.034000,6594.00,1.1380,1.1580
5025294,FALSE POSITIVE,5.462689263,3.26050,0.373854,36.25,0.0579,77.27,1024.0,260.14,5.890000,5929.00,0.8880,0.8670
5026187,FALSE POSITIVE,3.589666810,18.53400,0.228780,95.86,0.0554,16.21,2410.0,7969.78,1.259000,6564.00,3.8370,1.7570
5031804,FALSE POSITIVE,1.373478670,12.62000,0.022179,4.25,0.0257,13.75,2505.0,9313.26,1.013800,6877.00,1.7530,1.1960
5031882,FALSE POSITIVE,1.009602350,7.84700,0.007366,1.94,0.0205,11.91,2885.0,16358.66,1.013000,6028.00,2.4120,1.1220
5036516,FALSE POSITIVE,1.060996585,2.64940,0.441483,64.99,0.0200,67.42,1968.0,3542.31,2.971000,5433.00,1.3480,0.9440
5036530,FALSE POSITIVE,2.735152701,0.10460,0.019633,3.27,0.0422,89.23,1679.0,1875.08,71.356696,6333.00,1.5230,1.3380
5781192,FALSE POSITIVE,9.459993213,5.30120,0.573221,51.89,0.0853,87.75,766.0,81.31,18.940000,5569.00,0.8290,0.9280
5802285,FALSE POSITIVE,1.208524388,1.84780,0.348910,26.71,0.0203,62.64,1286.0,647.48,2.740000,4963.00,0.7010,0.7810
5802470,FALSE POSITIVE,3.791874430,3.55210,0.601527,47.49,0.0441,85.98,1004.0,240.31,11.381900,5622.00,0.7230,0.8030
5807579,FALSE POSITIVE,17.844323157,5.07999,0.559159,90.67,0.1357,88.81,874.0,138.25,36.589000,5993.00,1.4850,1.0460
5809372,FALSE POSITIVE,34.650636800,10.28700,0.027019,12.35,0.2561,83.42,1191.0,476.15,8.500000,6681.00,4.1850,1.8660
5860347,CANDIDATE,2.562712320,2.16300,0.004923,0.48,0.0344,87.68,1171.0,443.49,8.560000,5190.00,0.8990,0.8230
5871918,FALSE POSITIVE,12.643303542,5.48853,0.569347,34.94,0.0883,88.26,443.0,9.07,24.387000,3977.00,0.5620,0.5720
5894825,FALSE POSITIVE,1.362939430,10.32000,0.136014,31.28,0.0276,7.11,2630.0,11346.02,1.139000,6831.00,2.1060,1.5110
8374394,FALSE POSITIVE,185.103836000,4.19000,0.021516,14.63,0.6719,90.00,670.0,47.72,344.700000,4992.00,6.2260,1.1790
6706287,FALSE POSITIVE,1.267693801,3.57993,0.617872,64.84,0.0215,81.97,1606.0,1572.85,4.212000,5446.00,0.9610,0.8250
6715997,CANDIDATE,15.081860000,4.00400,0.008867,0.98,0.1150,88.24,758.0,78.11,20.400000,5794.00,1.0120,0.8900
6763884,CANDIDATE,2.446938230,0.95400,0.004950,0.56,0.0358,87.76,1379.0,855.53,15.650000,5821.00,1.0330,1.0220
6766748,FALSE POSITIVE,7.002865192,5.90232,0.565488,75.09,0.0767,88.52,1197.0,486.09,13.846400,6818.00,1.2160,1.2400
6768616,CANDIDATE,13.056090000,3.49800,0.011992,1.30,0.1078,89.81,814.0,103.85,28.700000,6078.00,0.9940,0.9780
6774408,FALSE POSITIVE,0.854509410,3.72300,0.003442,0.35,0.0169,76.20,1928.0,3269.09,1.739000,5922.00,0.9210,0.8810
6778289,FALSE POSITIVE,30.130130001,13.49190,0.569395,83.75,0.2058,88.53,753.0,76.07,24.538000,6674.00,1.3470,1.2840
6781047,FALSE POSITIVE,7.043576200,15.76000,,,,,,567.89,,,,
6781535,FALSE POSITIVE,9.122087110,4.62417,0.464111,52.66,0.0849,85.65,904.0,157.73,14.552300,5857.00,1.0390,0.9810
8440062,FALSE POSITIVE,366.719230000,9.80000,0.014984,3.35,1.0767,89.86,383.0,5.09,235.700000,6295.00,2.0490,1.2370
7622072,FALSE POSITIVE,6.373454978,3.93770,0.376799,51.60,0.0633,78.23,1169.0,441.10,6.293000,5953.00,1.2540,0.8310
7630658,FALSE POSITIVE,1.075577069,4.11779,0.499520,69.11,0.0203,70.62,2094.0,4551.51,2.669600,6011.00,1.2670,0.9660
7631194,FALSE POSITIVE,0.811390968,1.01140,0.010813,14.74,0.0238,86.63,5043.0,153237.23,5.860000,4994.00,12.4870,2.7310
7662209,FALSE POSITIVE,14.649459900,2.88300,0.013335,1.00,0.1023,89.95,574.0,25.65,38.700000,5017.00,0.6880,0.6630
7663804,FALSE POSITIVE,321.007420000,13.01000,0.016903,3.70,0.8746,89.95,351.0,3.59,145.200000,5258.00,2.0040,0.8640
7668648,FALSE POSITIVE,27.818923820,8.37770,0.500443,50.00,0.1795,89.00,610.0,32.75,34.840000,6126.00,0.9150,0.9940
7670485,FALSE POSITIVE,8.467706136,4.05376,0.477765,43.98,0.0794,86.35,844.0,120.02,16.574000,5873.00,0.8430,0.9300
7670617,FALSE POSITIVE,24.703619950,6.97190,0.424455,30.13,0.1484,89.69,464.0,10.99,38.163000,5030.00,0.6500,0.7170
8367298,FALSE POSITIVE,5.134868900,48.69000,0.147908,16.17,0.0548,8.42,1040.0,276.25,1.150000,5515.00,1.0010,0.8310
8374499,FALSE POSITIVE,5.251918489,5.59653,0.513326,51.51,0.0591,88.30,1060.0,299.43,10.648200,6099.00,0.9190,1.0000
8378656,FALSE POSITIVE,3.629440080,5.94104,0.335823,40.08,0.0460,87.65,1351.0,787.91,6.173400,6284.00,1.0930,0.9860
8378922,FALSE POSITIVE,43.263305017,10.09150,0.626615,62.75,0.2212,89.36,505.0,15.38,50.083700,5623.00,0.9170,0.7700
8379547,FALSE POSITIVE,6.042029838,8.06660,0.373543,23.94,0.0544,84.24,729.0,66.70,6.867100,5030.00,0.5870,0.5870
8381592,FALSE POSITIVE,2.892087553,3.16757,0.471271,47.55,0.0379,81.53,1225.0,531.42,7.208000,5622.00,0.9240,0.8640
8382339,FALSE POSITIVE,5.405976080,2.79000,0.018956,31.78,0.0882,89.95,2818.0,14885.10,15.090000,4840.00,15.3550,3.1210
8394475,CANDIDATE,3.640492420,1.19400,0.005936,0.61,0.0466,89.55,1136.0,393.32,23.100000,5745.00,0.9360,1.0170
8398290,FALSE POSITIVE,0.510804497,2.53900,0.006638,1.58,0.0140,50.65,3622.0,40925.32,1.277000,6596.00,2.1760,1.4150
9328864,FALSE POSITIVE,0.645850521,1.20820,0.006914,0.69,0.0136,82.58,1941.0,3366.81,3.690000,5381.00,0.9110,0.8060
9334490,FALSE POSITIVE,18.844971130,4.94420,0.070473,5.35,0.1211,87.00,552.0,21.89,17.130000,5220.00,0.6950,0.6650
9340411,CANDIDATE,5.158131700,7.77300,0.005502,2.02,0.0643,89.64,1642.0,1720.62,5.128000,5155.00,3.3550,1.3310
9344623,FALSE POSITIVE,14.759477667,9.77460,0.630297,76.06,0.1230,88.19,862.0,130.69,17.691620,6522.00,1.1050,1.1350
9353182,FALSE POSITIVE,10.476258265,7.77203,0.322717,54.13,0.0961,88.62,1077.0,318.44,13.246200,6109.00,1.5360,1.0760
9357275,FALSE POSITIVE,1.588298157,4.37027,0.524793,120.00,0.0318,76.57,2773.0,13941.82,3.682500,7742.00,2.0940,1.6870
9357375,FALSE POSITIVE,1.588262630,2.65500,0.007940,0.47,0.0220,89.73,862.0,130.67,4.640000,3931.00,0.5440,0.5640
9392702,FALSE POSITIVE,3.909314318,5.36124,0.340794,42.54,0.0493,82.78,1364.0,819.78,6.172200,6425.00,1.1430,1.0400
9394920,FALSE POSITIVE,1.383858220,1.00000,,,,,,234049.39,,,,
8524110,FALSE POSITIVE,0.797089750,3.30100,0.004151,0.54,0.0167,72.21,2262.0,6174.20,1.736000,6056.00,1.1960,0.9750
10163067,CANDIDATE,25.913667400,10.49800,0.013137,3.37,0.1861,78.12,966.0,205.72,4.770000,6167.00,2.3460,1.2790
10164018,FALSE POSITIVE,8.541241100,3.65400,0.017495,1.40,0.0761,86.02,767.0,81.55,11.420000,5602.00,0.7320,0.8320
10189523,FALSE POSITIVE,1.013922622,1.63930,0.452671,31.98,0.0170,73.76,1392.0,883.90,4.210000,5110.00,0.6470,0.6320
10198109,FALSE POSITIVE,17.918743061,4.36387,0.319873,56.94,0.1232,89.64,942.0,186.00,40.647000,5870.00,1.6300,0.7750
10208759,FALSE POSITIVE,2.287515702,10.08790,0.571184,86.76,0.0383,82.97,1801.0,2484.21,2.829560,6773.00,1.3910,1.4270
10214328,FALSE POSITIVE,659.290700000,22.10600,0.023224,4.66,1.6519,89.14,322.0,2.53,65.600000,6917.00,1.8370,1.3830
10215422,FALSE POSITIVE,24.847087207,7.28274,0.561719,52.38,0.1636,89.22,569.0,24.75,38.398000,5644.00,0.8540,0.9430
10257903,FALSE POSITIVE,0.855747310,2.01000,,,,,,,,,,
10258558,FALSE POSITIVE,20.867855659,5.73122,0.482449,53.53,0.1433,87.96,716.0,62.09,29.281000,6095.00,1.0160,0.9000
11240948,FALSE POSITIVE,3.401949837,16.57970,0.060438,14.32,0.0493,38.63,2076.0,4391.35,1.225710,7094.00,2.1700,1.3790
11241560,CANDIDATE,6.961973040,2.80600,0.010933,0.97,0.0656,89.69,778.0,86.68,19.070000,5008.00,0.8140,0.7750
11244571,CANDIDATE,7.893532400,3.44400,0.006404,0.78,0.0775,88.97,1052.0,289.79,16.812000,6306.00,1.1090,0.9910
11250867,FALSE POSITIVE,2.252822538,3.41062,0.554622,57.60,0.0324,85.10,1462.0,1078.82,7.265500,6116.00,0.9510,0.8880
11251058,FALSE POSITIVE,2.252848170,3.06900,0.051553,8.61,0.0371,36.39,1940.0,3351.24,1.295000,6850.00,1.5300,1.3500
11282568,CANDIDATE,1.320499473,1.18400,0.012893,18.94,0.0349,89.00,4477.0,95168.65,8.560000,5172.00,13.4540,3.2570
11285625,FALSE POSITIVE,5.395255730,7.83770,0.498842,152.74,0.0716,80.40,1992.0,3721.55,5.993000,7216.00,2.8040,1.6820
11286311,CANDIDATE,13.153840900,11.56000,0.009369,1.03,0.1033,87.25,750.0,74.80,8.120000,5443.00,1.0080,0.8480
4732015,FALSE POSITIVE,0.939740093,3.68200,0.009540,34.87,0.0232,11.46,7200.0,635197.09,0.560000,4297.00,33.4740,1.8830
8043638,CANDIDATE,36.048479800,5.76300,0.010290,1.24,0.2096,89.38,566.0,24.28,46.200000,5602.00,1.1000,0.9440
11176166,CANDIDATE,4.274260500,2.68700,0.015001,1.88,0.0533,89.59,1326.0,730.69,12.300000,6477.00,1.1480,1.1020
9214712,FALSE POSITIVE,265.299451000,4.56300,0.075359,7.10,0.7968,89.82,270.0,1.25,275.000000,5873.00,0.8630,0.9540
9214715,FALSE POSITIVE,265.310499000,4.01300,0.043088,4.69,0.8276,89.79,296.0,1.81,255.000000,6108.00,0.9970,1.0720
7838906,FALSE POSITIVE,35.426182700,4.39300,0.039437,153.72,0.2599,86.51,2217.0,5712.61,16.510000,4289.00,35.6950,1.8630
1026032,FALSE POSITIVE,8.460438928,4.73492,0.477640,36.62,0.0749,85.68,804.0,98.60,14.086620,5951.00,0.7020,0.7960
1293379,CANDIDATE,27.556452000,8.23000,0.015347,1.40,0.1748,89.95,531.0,18.86,25.720000,5509.00,0.8360,0.9370
3973504,FALSE POSITIVE,4.318726936,2.67349,0.297295,29.74,0.0521,85.84,1091.0,334.31,11.957000,5896.00,0.9160,1.0080
4042088,FALSE POSITIVE,3.225986840,1.67000,,,,,,,,,,
4055092,FALSE POSITIVE,76.453158130,5.18220,0.388134,22.89,0.2889,88.90,291.0,1.70,65.600000,4831.00,0.5400,0.5480
4067549,FALSE POSITIVE,7.698431197,5.43677,0.446583,42.72,0.0738,83.12,878.0,140.16,9.587800,5774.00,0.8760,0.9030
4069063,FALSE POSITIVE,0.504296702,1.41450,0.388885,50.41,0.0120,47.56,2694.0,12445.73,1.909700,6140.00,1.1870,0.8990
4069213,FALSE POSITIVE,5.194256813,7.25775,0.183373,41.77,0.0632,86.49,1546.0,1349.96,6.177000,6100.00,2.0860,1.2440
4075064,FALSE POSITIVE,61.422526570,3.76585,0.612716,41.01,0.2663,89.83,326.0,2.66,187.810000,4867.00,0.6130,0.6650
4076061,CANDIDATE,566.281760000,20.39000,0.031803,2.79,1.2853,89.95,203.0,0.40,214.500000,5829.00,0.8020,0.8790
4076952,FALSE POSITIVE,9.761172507,11.40070,0.427376,95.58,0.0949,87.84,1325.0,729.48,9.104740,6468.00,2.0480,1.1960
5036530,FALSE POSITIVE,1.365138390,1.86000,,,,,,,,,,
5036538,FALSE POSITIVE,1.061008464,2.80290,0.657162,32.58,0.0158,84.19,1002.0,238.59,4.707000,4239.00,0.4540,0.4660
5038469,FALSE POSITIVE,1.368401670,4.58000,,,,,,,,,,
5039687,FALSE POSITIVE,5.895706900,56.84000,0.317724,32.41,0.0642,5.73,1002.0,238.37,1.315900,5956.00,0.9340,1.0170
5042785,FALSE POSITIVE,1.674737790,5.67000,,,,,,16598.34,,,,
5078879,FALSE POSITIVE,1.039370613,1.07130,0.036768,12.60,0.0229,69.37,3320.0,28690.60,2.770600,6429.00,3.1370,1.4790
5080346,FALSE POSITIVE,2.311694250,8.68900,0.006000,1.76,0.0461,69.30,3178.0,24113.62,1.778000,9451.00,2.6790,2.4410
5080652,FALSE POSITIVE,2.072177815,4.54864,0.593703,46.55,0.0294,82.90,1204.0,495.23,5.188400,5519.00,0.7180,0.8110
5894972,FALSE POSITIVE,3.343285340,27.29000,0.221012,64.00,0.0504,6.71,2094.0,4535.97,1.218000,6541.00,2.6520,1.5190
5951140,CANDIDATE,0.527401210,4.80700,0.033391,1.49,0.0097,64.17,1027.0,263.23,0.981000,3582.00,0.4100,0.4310
5952309,FALSE POSITIVE,0.905678252,1.24900,0.007834,0.78,0.0181,86.11,1901.0,3074.42,5.260000,6075.00,0.9090,0.9570
5952457,FALSE POSITIVE,0.905672916,1.00000,0.009434,0.76,0.0164,89.73,1468.0,1096.04,7.000000,4949.00,0.7410,0.7150
5962514,FALSE POSITIVE,0.790046373,4.99390,0.388484,56.93,0.0186,68.69,2541.0,9873.85,1.789000,6785.00,1.3420,1.3740
5962716,FALSE POSITIVE,1.804591904,3.85009,0.488817,80.87,0.0314,78.59,1923.0,3221.97,4.446100,6271.00,1.5150,1.2610
5966732,CANDIDATE,1.400903699,0.88300,0.010900,1.16,0.0248,89.07,1764.0,2284.73,12.030000,6375.00,0.9750,1.0330
5977541,FALSE POSITIVE,1.140735280,2.39400,0.003675,0.68,0.0252,72.11,3190.0,24512.67,2.500000,8847.00,1.6850,1.6430
5977804,FALSE POSITIVE,3.319766830,4.52300,0.006797,0.70,0.0418,79.64,1276.0,626.66,4.070000,6100.00,0.9400,0.8830
6792124,FALSE POSITIVE,0.528808170,2.28650,0.007109,1.84,0.0141,75.72,3558.0,37880.12,1.751000,6224.00,2.3680,1.3370
6804648,FALSE POSITIVE,0.700606479,0.99300,0.004549,1.22,0.0171,85.82,3312.0,28551.69,5.080000,6280.00,2.4490,1.3660
6806632,FALSE POSITIVE,9.469191607,9.55999,0.245783,49.17,0.1131,85.61,1679.0,1875.84,8.195200,9454.00,1.8320,2.1440
6841577,FALSE POSITIVE,15.537533780,5.82620,0.431542,40.90,0.1142,89.13,694.0,54.73,27.866200,5704.00,0.8680,0.8220
6842345,CANDIDATE,17.381622400,2.73456,0.238323,26.55,0.1300,89.25,756.0,77.09,50.704000,6116.00,1.0200,0.9690
6852488,FALSE POSITIVE,2.172042913,8.03310,0.519997,100.79,0.0373,71.68,2169.0,5231.88,2.803300,7128.00,1.7750,1.4610
6853172,CANDIDATE,28.655498000,8.58000,0.012090,1.45,0.1941,89.82,658.0,44.37,25.740000,6268.00,1.1000,1.1880
6859546,CANDIDATE,13.445017400,2.11800,0.013056,1.08,0.1006,89.27,606.0,31.92,41.800000,5003.00,0.7590,0.7500
8460634,FALSE POSITIVE,6.352164750,3.25100,0.012142,18.10,0.0848,89.24,2698.0,12523.45,14.830000,4820.00,13.6540,2.0090
7671594,FALSE POSITIVE,0.705174384,1.11196,13.434557,366.76,0.0097,60.73,751.0,75.23,27.820000,3354.00,0.2500,0.2450
7677005,FALSE POSITIVE,38.058140058,8.82403,0.607287,94.10,0.2422,89.26,736.0,69.39,48.732800,6894.00,1.4190,1.3170
7687365,CANDIDATE,26.155676700,1.54200,0.015481,1.28,0.1594,89.95,501.0,14.92,129.900000,5204.00,0.7600,0.7870
7691527,FALSE POSITIVE,4.800232532,3.57105,0.589555,48.67,0.0520,87.41,941.0,184.84,14.843000,5591.00,0.7560,0.8120
7695445,FALSE POSITIVE,1.743366270,10.40500,0.870432,140.49,0.0308,10.31,2029.0,4006.15,1.885900,6640.00,1.4780,1.2910
7700500,CANDIDATE,4.606877170,2.29500,0.014650,1.14,0.0482,88.67,865.0,132.78,14.670000,5110.00,0.7110,0.7040
7700578,FALSE POSITIVE,1.507100589,5.80970,0.687126,131.16,0.0288,84.39,2378.0,7555.78,3.436280,6919.00,1.7480,1.4060
7707736,FALSE POSITIVE,0.758355704,4.41350,0.102661,8.78,0.0155,50.44,1765.0,2292.94,1.328600,5629.00,0.7830,0.8750
7733540,FALSE POSITIVE,0.772586080,2.70000,,,,,,,,,,
8411947,FALSE POSITIVE,0.898837525,3.53420,0.648402,57.14,0.0168,81.17,1615.0,1609.86,3.231500,5284.00,0.8070,0.7830
8414159,FALSE POSITIVE,11.931131598,5.56983,0.892422,93.46,0.1003,87.71,831.0,112.47,25.946000,6089.00,0.9590,0.9420
8414216,FALSE POSITIVE,11.931379920,3.63900,0.010150,0.56,0.0819,88.98,415.0,7.00,23.100000,3787.00,0.5050,0.5140
8415863,FALSE POSITIVE,27.533803402,3.96227,0.284347,50.02,0.1825,88.92,777.0,85.95,48.242000,5925.00,1.6110,1.0660
8423903,FALSE POSITIVE,12.496434600,84.32000,0.185632,55.34,0.1267,13.15,1397.0,899.44,1.201000,6821.00,2.7300,1.7330
8429450,FALSE POSITIVE,1.352576807,5.49531,0.612852,161.02,0.0270,78.16,2866.0,15932.27,3.003100,6881.00,2.4060,1.4300
8442795,CANDIDATE,502.206420000,9.39000,0.027256,2.18,1.1522,89.38,212.0,0.48,125.600000,6018.00,0.7330,0.8070
8443812,CANDIDATE,8.361373200,3.64900,0.009364,0.79,0.0720,89.78,793.0,93.31,17.640000,5470.00,0.7770,0.7100
8445775,FALSE POSITIVE,13.254134073,4.34991,0.373137,58.51,0.1086,87.07,990.0,227.51,20.591000,6175.00,1.4360,0.9700
9397900,CANDIDATE,10.511377900,4.74000,0.005070,0.72,0.0992,89.32,1052.0,289.46,16.700000,6575.00,1.3050,1.1820
9411943,FALSE POSITIVE,1.922009494,3.10100,0.409510,48.61,0.0287,61.84,1596.0,1534.66,2.781000,5880.00,1.0870,0.8540
9412462,FALSE POSITIVE,10.186578749,10.63040,0.674320,67.45,0.0875,86.56,793.0,93.53,11.266000,5557.00,0.9160,0.8590
9418994,FALSE POSITIVE,32.003815635,4.31197,0.406353,180.25,0.2370,88.20,960.0,201.25,39.044000,5260.00,4.0620,1.7300
9451096,FALSE POSITIVE,1.250390814,3.71840,0.558222,101.37,0.0229,78.63,2367.0,7420.89,3.700600,6297.00,1.6630,1.0230
9458266,CANDIDATE,1.584878980,1.79100,0.006011,0.37,0.0218,86.16,943.0,187.91,6.220000,4201.00,0.5660,0.5520
9466042,FALSE POSITIVE,9.274268500,13.39000,,,,,,134.36,,,,
9468296,FALSE POSITIVE,5.748815953,1.92160,0.327603,26.94,0.0565,85.30,799.0,96.29,14.300000,4961.00,0.7530,0.7250
10264202,FALSE POSITIVE,0.517573708,2.23102,0.484349,37.02,0.0116,63.13,1863.0,2827.01,2.259000,5427.00,0.7000,0.7760
10264293,CANDIDATE,20.952560400,3.98600,0.015160,1.19,0.1364,88.48,495.0,14.20,27.900000,4885.00,0.7200,0.7730
10268809,FALSE POSITIVE,24.709326860,5.06980,0.224642,25.10,0.1672,88.22,662.0,45.33,29.783300,6065.00,1.0230,1.0180
10274244,FALSE POSITIVE,13.683692590,4.22504,0.395822,30.60,0.0982,89.85,635.0,38.37,34.475000,5359.00,0.7080,0.6730
10275887,FALSE POSITIVE,9.726748645,19.40930,1.806640,277.38,0.0869,76.84,997.0,233.38,8.274500,5618.00,1.4060,0.9220
10290021,CANDIDATE,3.729209720,5.01200,0.003585,0.80,0.0525,83.65,1713.0,2035.92,4.920000,6215.00,2.0500,1.3700
10290447,FALSE POSITIVE,0.691561191,5.23000,0.092307,5.91,0.0128,24.64,1460.0,1074.31,1.123000,4892.00,0.5860,0.5830
10292465,FALSE POSITIVE,1.353370910,2.23960,0.311769,26.69,0.0215,83.97,1444.0,1031.53,5.507000,5426.00,0.7840,0.7260
